education,height,car,house,weight,constellation,nationality,zodiac,blood,criterias_age,criterias_height,criterias_nationality,criterias_education,criterias_marriage,criterias_location,nickname,marriage,work_location,shortnote
本科,163,已经购车,已购住房,50,巨蟹座,汉族,羊,AB,"33,49","168,188",不限,本科,不限,北京,又见炊烟,未婚,朝阳,北京女孩，巨蟹座，性格：宜动宜静，乐观积极进取，喜欢简单和真善美的事物。喜欢做饭，音乐，旅游，舞蹈，运动，艺术，看书学习。    寻善良努力上进有责任心，彼此有感觉，相处不累久处不…
大专,167,暂未购车,已购住房,63,射手座,汉族,牛,A,"60,70","170,185",不限,大专或以上,不限,不限,悠悠岁月,离异,昌平,"我：身体健康，真实自然,虽不时尚，亦不守旧；喜欢摄影、旅游，在简单中寻求快乐。网络是虚拟的，但我并不怀疑人间自有真情在，如果有缘遇到我爱和爱我的人，我会真心实意与他相处，希望与：身…"
高中中专及以下,167,暂未购车,与父母同住,50,摩羯座,汉族,羊,B,"33,38","175,185",不限,大专,不限,四川绵阳,目目佳草西,离异,绵阳,　　在这个小小的角落，有着这样一个弱弱的她。谁给他一个结实的臂膀。带她走进幸福天堂。...
大专,163,已购车（经济型）,已购住房,51,巨蟹座,汉族,羊,B,"37,42","168,188",不限,不限,不限,江苏南京,自由依旧,离异,南京,岁月蹉跎，人生已过半，想找一个谈的来，合脾性，在一起舒坦，分开久了有点想念，安静久了就想闹腾一下，吵架了又会后悔认输的人！  你的下半生我奉陪到底！......
大专,167,暂未购车,已购住房,49,白羊座,汉族,牛,O,"不限,","170,190",不限,本科,不限,浙江杭州,星晨,未婚,杭州,愿得一人心，白首不相离。  异地勿扰。...
大专,164,--,--,80,水瓶座,其它民族,鼠,--,"24,39","不限,",不限,不限,不限,不限,华华,未婚,香港,"一个人的日子，享尽了那份孤独和寂寞.有了你，我才能安心幸福地一路走下去,希望上天能够赐给我一个好老公..."
本科,158,暂未购车,暂未购房,45,双鱼座,汉族,兔,O,"23,30","170,178",不限,本科或以上,未婚,江西南昌,筱鱼,未婚,南昌,我喜欢有个家庭，喜欢两个人在一起的感觉。喜欢两人在家看看电视，做做饭；喜欢两个人出去逛逛街，买买衣服，买买菜；喜欢两个人出去旅行，看看各地的风景，各地的浪漫···         …
大专,162,暂未购车,独自租房,54,天蝎座,汉族,狗,O,"38,45","170,182",不限,大专,不限,四川,超超,离异,成都,"关于我:爱情是相信,只有相信才有爱情,网络是爱情的桥梁,相信我们会在这里相遇!我是个生
活:乐观,向上!人品:善良,豁达,有爱心与责任心的女孩!喜欢健身和旅游!
希望能在人生的路上…"
高中中专及以下,160,暂未购车,独自租房,45,天秤座,汉族,鼠,B,"27,35","170,180",不限,不限,未婚,吉林,小蚊子,未婚,长春,真心的希望在这里能够找到你，呵呵，    首先介绍一下自己吧，我呢，学历不太高（高中）；身高160CM；身材呢（中等略偏瘦）；长相嘛，一般吧，反正看着顺眼。哈哈，性格呢，应该算文静…
大专,162,暂未购车,与父母同住,50,天秤座,汉族,鸡,--,"38,48","168,176",不限,大专,未婚离异,广东惠州,与爱相依,未婚,惠州,上世纪佳缘，一切资料真实，祖籍四川，出生湖南，目前居住在惠州，很希望有一份简单的情感，一个简单的家庭就足够了；女生请一定要阳光自信；温柔贤淑，有自己的性格与气质；目前已经在这座城市…
本科,159,--,--,--,狮子座,--,鼠,B,"25,35","164,184",不限,不限,未婚,广东广州,妮妮,未婚,广州,我是一名医生，开朗活泼的我被称为科里的开心果。我最大的优点就是善解人意。我最大的缺点就是有时候有点小孩子气，喜欢撒娇，希望和能够包容…...
本科,162,已经购车,与父母同住,47,双子座,汉族,鸡,B,"35,50","172,187",不限,大专,未婚离异,北京,小舟,未婚,西城,希望在世纪佳缘这个纯净美丽的爱情花园里，寻找到彼此吸引、心心相印的有缘人，一起携手走过精彩的人生。...
本科,164,暂未购车,与父母同住,--,巨蟹座,汉族,狗,B,"32,40","170,185",不限,大专,不限,北京,范范,未婚,西城,我出生在一个普通的家庭，从小至今都生活在北京的胡同里，父母都已退休。在一家药企从事广告宣传方面的工作。闲暇时喜欢看电影、话剧，也喜欢和朋友聚在一起品尝美食，假期的时候，也爱出去走走…
高中中专及以下,164,--,--,43,金牛座,其它民族,龙,--,"25,29","175,183",不限,本科,未婚,不限,Glenda,未婚,沈阳,"没有一个一百分的人，只有两个五十分的人，我不要求完美，我只求真实    ,我喜欢认真生活，喜欢为生活努力奋斗。我相信没有目标就没有动力，我…..."
本科,174,暂未购车,暂未购房,60,处女座,汉族,龙,--,"32,39","175,200",不限,本科或以上,未婚,上海,命运,未婚,浦东新区,年龄增长，成为剩女（88年）一枚，但还是不愿将就，一切随缘～～  10年前帮表姐注册的此平台（她同事在此平台遇到后结婚），21年将资料全部修改成本人的，抱着试试看的心态~~  离异…
本科,160,已经购车,已购住房,55,金牛座,汉族,兔,O,"58,74","169,187",不限,本科或以上,不限,美国,judy,离异,加利福尼亚州,爱情是多么美好的梦想，现实又是那么无奈和残酷。到了这个年龄，与其说追求梦幻中的爱情，不如说觅求平平安安的稳定快乐。临渊羡魚，不如退而结网。在美国为生存奋斗了十几年，生存之道是：心有…
本科,162,已购车（中档型）,与父母同住,59,射手座,汉族,鸡,A,"32,43","168,190",不限,本科,未婚,上海浙江,那一抹爱的芬芳,未婚,苏州,不多说，靠谱着调！！无照片，系统信不回，谢谢！！...
本科,168,--,--,--,巨蟹座,--,兔,--,"20,35","170,197",不限,本科或以上,不限,美国,shary,未婚,广州,"缘分是个奇妙的东西,在茫茫人海中希望找到一个能聊的朋友!!i want to make friends...."
大专,155,已经购车,已购住房,53,金牛座,汉族,兔,A,"45,60","165,175",不限,不限,离异丧偶,不限,垚垚,离异,深圳,广东客家女  具客家女人的传统和美德，贤惠体贴。品行端正，感情专一。喜欢简单随意快乐的生活方式.            个性 热爱生活，充满青春朝气和现代气息，懂得生活。对健康非常…
大专,162,暂未购车,已购住房,56,狮子座,汉族,马,B,"40,50","170,180",不限,本科,未婚离异,江苏苏州上海,真情草,未婚,苏州,"人生的缘份真的说不准是在哪里闪现&amp;nbsp;&amp;nbsp;愿与有缘的您相识，并渴望与您真诚的双手相牵！生命最美这一季,所有行动,都可能成为我们生命中意想不到的起点,或…"
高中中专及以下,163,暂未购车,已购住房,62,巨蟹座,汉族,马,B,"70,75","170,180",不限,大专,丧偶,不限,寂寞渡残生,丧偶,营口,"出于好奇心,来到这网络的平台上,在这茫茫人海中,把你寻觅,虽然知音世所稀,但彼此都有一颗诚实的心来面对,愿两颗真实的心来相遇,携手共渡这夕阳余晖.对不起！如来信请贴邮票，否则我打不…"
大专,167,暂未购车,暂未购房,65,巨蟹座,汉族,鸡,A,"40,50","172,192",不限,不限,不限,广西北京广东香港,sallyhong,丧偶,南宁,人生的经历让我更增添了对婚姻生活的渴望，只有处于幸福的滋润里才能忘却一切痛苦。...
硕士,158,暂未购车,与父母同住,49,双子座,汉族,牛,--,"27,30","170,180",不限,本科,未婚,河南,yuer,未婚,焦作,有缘千里来相会~~我总是相信缘分的存在，同时也需要共同的努力才能有美好的结果，希望能碰到自己的有缘人，共同努力开创我们美好的生活！...
本科,161,已经购车,已购住房,53,摩羯座,壮族,羊,B,"35,48","168,190",不限,不限,不限,广西南宁,温柔佳人,未婚,南宁,"只结识广西南宁发展人士，无房无车人士勿扰！身高165内勿扰！
 本人端庄大方，求真务实，温柔似水，善良美丽，素质小资，是个上得厅堂，下得厨房的女子，希望在茫茫人海中，希望认识这样的…"
大专,166,暂未购车,与父母同住,55,狮子座,汉族,猪,O,"33,43","172,179",不限,不限,不限,广西南宁,我叫静静,未婚,南宁,选了好久才决定的怎能轻易说放弃？尽管多么渴望天长地久的爱情，却永远告诉对方，当你不再爱了，随时可以走！这辈子只想结一次婚，所以宁可晚婚也不要早离！如果你没有坚持走到最后的勇气，那就…
本科,168,暂未购车,与父母同住,50,摩羯座,汉族,虎,--,"26,35","178,188",不限,本科或以上,未婚,北京,Blair,未婚,朝阳,提前说个明，本人硕士学历，但是佳缘上改不了，就放那儿了。。希望找到一位稳重成熟的优质男士！只想有一个人能保护我，关心我，其实我是个双面性格的人，有的时候很缺乏安全感。有的时候又有点…
本科,168,暂未购车,与父母同住,55,天蝎座,汉族,鸡,A,"38,43","173,183",不限,本科或以上,未婚,上海,令狐茜,未婚,虹口,上海人 . 出身于知识分子家庭.接受传统家教.        爱情不因岁月流逝而消减，爱情不因生活琐碎而平淡，我们一起来经营吧！            线下红娘勿联系...
大专,165,--,与人合租,--,摩羯座,汉族,兔,O,"23,28","172,190",不限,大专,未婚,安徽合肥,琴仔,未婚,合肥,喜欢历史，喜欢武侠，爱好花痴，尤其痴迷三国- -|||    很念旧，有点笨，不善交际- -|||    双重性格，所谓“动如脱兔，静如处子”~玩笑话- -...
本科,160,暂未购车,--,57,金牛座,汉族,鸡,--,"78,","168,180",不限,大专或以上,不限,不限,小小,离异,漳州,我是退休中医师。一儿已成家立业.无负担及牵挂。照片是2012年6月视频照.我身材适中.高1.62米.体重57公斤。我的心态年轻。喜欢唱歌：朵朵来朵米西西0米说。想找一个身体健康，真…
本科,165,暂未购车,独自租房,50,水瓶座,汉族,猴,A,"32,40","165,185",不限,本科,未婚,山东青岛,决定恋爱,未婚,青岛,我目前在青岛，职业是一名老师，喜欢简单充实的生活，希望找到那个他。 备注：离婚人士以及有其他目的者，请非诚勿扰。...
大专,167,暂未购车,暂未购房,63,狮子座,汉族,牛,--,"41,50","172,180",不限,本科或以上,不限,江苏苏州,lemontree,未婚,苏州,请符合本人所设的择偶条件者给我投信。本人拒绝异地恋。不符者，玩网上游戏发信者，网上无照者，且无诚信度者，恕不回应。网上无照者，无身份证认证者，我看不到你网上交友的任何诚意，不会回复…
本科,156,--,--,--,天蝎座,汉族,猴,O,"40,48","170,175",不限,本科,未婚离异,广东深圳,毛毛虫,未婚,深圳,"欣赏一个人 始于颜值，敬于智慧，合于性格，久于善良，终于人品，安于陪伴。（骗子走开）
我：80生人，O型血，天蝎座，上升星座巨蟹座。三无人员，无房无车无存款。拒绝过人也被人拒绝过，…"
高中中专及以下,167,暂未购车,暂未购房,47,狮子座,汉族,狗,O,"27,45","172,192",不限,不限,不限,湖北十堰广东深圳湖北武汉香港,lin da,未婚,东莞,我是个来在湖北十堰的女孩，性格开朗活泼在外漂泊多年想找个有责任有上进心年龄28-40的未婚青年组成一个温暖的家。非诚勿扰...
大专,158,--,--,--,天蝎座,--,牛,--,"24,41","不限,",不限,不限,不限,不限,天使,未婚,郑州,找一个爱我的人，为共同的目标去奋斗.把自己放在手心去疼。
高中中专及以下,163,--,已购住房,--,处女座,汉族,猪,B,"50,60","173,183",不限,不限,离异丧偶,黑龙江哈尔滨广东珠海国外新西兰,路思,离异,哈尔滨,希望在世纪佳缘这个纯净美丽的爱情花园里，寻找到彼此吸引、心心相印的有缘人，一起携手走过精彩的人生。来信请附上邮票。没回的是打不开，请见谅。......
本科,168,已经购车,已购住房,52,巨蟹座,汉族,羊,O,"31,43","170,183",不限,大专,不限,湖北襄阳,乐库,离异,襄阳,"本人国企，高学历，高收入、高身高，高外貌 ，也到了高龄（好在外表还看不出来），有房车。等等。外在的我都还好，想半年一年找到一个幸福的家。
      如果你靠谱，能对我真心，记住一…"
大专,155,已经购车,已购住房,46,摩羯座,壮族,马,O,"50,65","165,180",不限,不限,不限,不限,恩希,离异,百色,我溫柔善良，清秀，快乐生活。我希望他是一位心胸宽广，有事业心、有爱心的人。相片是2017和2021年。...
大专,165,暂未购车,与父母同住,50,白羊座,汉族,龙,O,"25,31","180,190",不限,本科,未婚,北京,玲,未婚,海淀,　　不管所有人怎么说，我都认为自己的感受才是正确的。喜欢的事自然可以坚持，不喜欢的怎么也长久不了。 永远不要去羡慕别人的生活，即使那个人看起来快乐富足。 永远不要去评价别人是否幸福…
