education,height,car,house,weight,constellation,nationality,zodiac,blood,criterias_age,criterias_height,criterias_nationality,criterias_education,criterias_marriage,criterias_location,nickname,marriage,work_location,shortnote
本科,175,暂未购车,已购住房,72,天蝎座,汉族,羊,AB,"20,32","不限,",不限,大专或以上,未婚,陕西,pop,未婚,宝鸡,想找个生活追求一致，能相互扶助一生，共同成长的人，酒托，婚托勿扰...
本科,176,已购车（豪华型）,已购房,75,天蝎座,汉族,龙,A,"32,38","161,170",不限,本科,不限,四川成都,梵影,离异,成都,大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信息吧～...
本科,178,已经购车,已购住房,72,天蝎座,汉族,虎,--,"60,68","152,168",不限,不限,离异丧偶,不限,诚实人,丧偶,加拿大,"浙江宁波人.1961年清华大学毕业后,除了在加拿大Waterloo大学进修近二年时间外，一直在大学里工作.教授,享受特殊津贴专家. 两个女儿皆在美国取得硕士和博士学位, 分别在美国…"
本科,169,暂未购车,已购住房,68,射手座,汉族,鸡,--,"39,49","157,166",不限,大专,不限,浙江湖州,心好才好,离异,湖州,想通过这个平台得到信息，给我儿子找个对象，湖州更佳，其他地方也能调动。我儿子生于1997年，独生子，身高175cm，身体健康；毕业于985双一流大学，参加工作不久，在国家稳定单位工…
本科,180,已经购车,已购房,74,双子座,汉族,鸡,O,"30,50","158,175",不限,大专,不限,上海,文兵♥,离异,黄浦,"首先感谢各位女士/小姐在百忙之中来阅览我资料和独白。我很惭愧也很不情愿的来到这里，实属无奈。我是个上海人，身体健康，因某种原因，婚姻只维持了3年（99年结婚03年离婚）,至今离异也…"
本科,185,已经购车,已购住房,80,金牛座,汉族,猴,B,"35,45","160,178",不限,不限,未婚离异,广东深圳广东广州广东珠海,borris,离异,深圳,"家应该像冰冷冬天里的一杯热茶，让你在疲惫的时候感到温暖，家应该像黑夜里鹅黄的灯光，让你知道心的那头始终有份期盼，两个人在一起，搜集一点一滴的幸福.
崇尚谦逊，善良，传统，朴实，酷爱…"
本科,172,已购车（中档型）,已购住房,60,狮子座,其它民族,狗,O,"26,35","157,175",不限,不限,未婚,云南,乐观达人,未婚,大理,一切伟大的行动和思想，都有一个微不足道的开始，凡事抱最大的希望，为最大的努力，做最坏的打算。...
本科,175,已经购车,已购住房,70,双鱼座,汉族,羊,O,"33,37","160,175",不限,不限,未婚离异,山东枣庄,一箭,离异,枣庄,　 时光飞驰，日月如梭，年复一年，天未荒，地未老，年龄却不不依不饶。时间是公平的，但是又是残忍的，岁月如飞刀，刀刀催人老，自信的你还能从容不迫地孤单下去吗？月有阴晴圆缼，人生哪有什…
本科,177,已经购车,已购住房,73,狮子座,汉族,狗,O,"32,","163,",不限,不限,未婚,不限,初见初念,未婚,青岛,家风好，人品正，圈子干净，不抽烟 500强外企工作，双休、法定节假日、年休假，福利奖金。 工商管理本科，学士学位 人力资源管理师职业资格 喜欢旅游自驾游，喜欢自己做饭，羽毛球、温泉…
本科,170,暂未购车,与父母同住,--,巨蟹座,汉族,鼠,O,"19,35","不限,",不限,不限,未婚离异,江西赣州,藍天,未婚,赣州, 我相信缘分，希望在這里能夠遇到一個善良的女孩子做我的伴侣，很期待您的出现           *****命由天定 事在人为。淡定寻找 随缘而定*****......
高中中专及以下,163,暂未购车,已购住房,67,射手座,汉族,鼠,A,"30,38","158,165",不限,不限,不限,湖南,涛,离异,邵阳,爱是责任，爱是一辈子的承诺.因资料有误。本人现离异。有一个10岁的女儿归我。做工程机械出租(搅拌车)另外还做了一些其它的生意(如砂石场)。希望找一个善良的女孩为妻。本人不吸烟不喝酒…
本科,170,已购车（中档型）,已购房,60,狮子座,汉族,狗,O,"25,39","155,170",不限,不限,未婚离异,辽宁,weiwei24260,离异,阜新,"世界上做什么都需要代价，成长尤其是，把青春典当给成熟，把阅历换取幼稚和可笑的代价就是背负责任和枷锁. 从此 笑不再纯粹,哭不再彻底....."
本科,176,暂未购车,已购住房,78,双鱼座,汉族,龙,A,"30,88","155,170",不限,不限,不限,上海,生活乐悠悠~~,离异,浦东新区,原谅我这一生不羁放纵爱自由！原谅我这一生不羁放纵爱自由！！！...
本科,175,已经购车,已购住房,76,双鱼座,汉族,兔,AB,"37,52","150,180",不限,不限,不限,重庆,nalun_lee,离异,万州,感受世界，感受未来，感受你。为了将来看看自己的。是不是还生活在自己的世界里，明白了就可以了，照顾到自己的感受就可以了吗？
大专,173,已经购车,独自租房,64,天蝎座,其它民族,虎,O,"28,38","158,175",不限,高中中专及以下或以上,不限,广西,感悟人生,离异,贺州,进过一次围墙的我，只想找个真实港湾让心避避风，我是一个讲究精神食粮的人，一切都可以撇开，但是一直不敢再去寻觅，怕再次沧桑....如今，我想在这里寻找属于自己真正的那一半，她不需要很…
硕士,175,--,与父母同住,--,射手座,汉族,鼠,B,"27,34","157,",不限,大专或以上,未婚,江苏无锡,沧海桑田,未婚,无锡,愿岁月静好，愿岁月可期。读懂了时间，就读懂了人生。...
本科,180,已经购车,已购住房,75,白羊座,汉族,牛,B,"22,35","165,173",不限,不限,未婚,北京,曉風殘月,未婚,朝阳,我的资料很真实，人也很简单，没有不良嗜好    希望对方也是一样！...
本科,180,已经购车,已购住房,75,天秤座,汉族,龙,AB,"29,35","150,180",不限,不限,未婚离异,广东深圳,寻找自已的另一半,未婚,深圳,目前是一个自由职业者，专门从事为客户设计开发产品的外观与结构，目前业务收入还可以。在中山深中通道附近买了房子。我是直爽的人，没什么花花肠子，待人真诚。我的生命中少了一个你。只要你愿…
本科,180,暂未购车,已购住房,95,白羊座,汉族,狗,B,"29,39","160,179",不限,大专,未婚,上海,自诩清流,未婚,杨浦,如果有人问我愿意与什么样的人成为朋友，我会选择哲学家、文学家，文艺电影导演、心理学家、高僧隐士、诗人、人权斗士、在现代社会，放弃优越的物质生活自愿跑到穷乡僻壤教书的人等等，其实就是…
本科,165,已经购车,已购住房,50,射手座,汉族,鸡,O,"25,50","155,165",不限,不限,离异丧偶,四川成都,M70,离异,成都,首先简单的自我介绍：我出生在四川，我现在成都，无论我的另一半是否是四川人，我都希望未来和她一块在成都发展。        我喜欢旅游、游泳、读书、运动，喜欢大自然。我渴望有一天我能…
大专,168,已购车（豪华型）,已购住房,75,处女座,汉族,蛇,B,"50,58","155,170",不限,不限,未婚离异,不限,佳缘会员,离异,武汉,当过兵，公务员警察已退休，在武汉市闹巿区和郊区各有一套住房，我性格直爽实在身体好厨艺好生活能力强，想找一个伴侣（最好是已经退休了和有空闲时间的女士）相互陪伴扶持过好以后的日子，不需…
大专,170,暂未购车,已购住房,--,摩羯座,汉族,鼠,其它,"24,32","158,170",不限,大专,未婚,河南南阳,ddd,离异,深圳,本人未婚。资料有误。我的过去：我在郑州读的大学，毕业后在郑州先后做过会计和审计的工作，现在我是一名淘宝运营。月收入15k左右。我的现在：我是做电商的。自己经营了一家皇冠店铺，两家阿…
大专,180,暂未购车,已购房,83,双鱼座,汉族,狗,其它,"29,38","158,180",不限,不限,不限,不限,菩提@正能量,未婚,营口,"普通 简单 淡化   喜做义工 禅定，海边静静 游名山大川 佛道 历史古迹   喜欢神秘古老的宗教文化 
 传统佛系 荤素搭配  没离开生活 
真情不分 岁数大小 高矮胖瘦 职业贵…"
本科,173,已购车（中档型）,已购房,--,处女座,--,鸡,--,"43,55","150,180",不限,不限,不限,山西,阳光,离异,太原,你好，无论什么原因走到这里既是无奈也是幸福的开始，相爱总是简单，相处太难，所以让我们相爱吧，夫妻之间本因互敬互爱，但是文化差异，风俗差异，生活习惯，个人性格，总是难以相处，特别是婆…
大专,169,已经购车,已购住房,60,摩羯座,汉族,羊,B,"32,42","156,163",不限,大专或以上,离异丧偶,河北石家庄,time,离异,石家庄,从未长大，却从未停止成长。...
硕士,170,已经购车,已购住房,60,摩羯座,汉族,猴,A,"28,40","155,175",不限,大专,不限,云南大理云南昆明,断水流,离异,大理,①（以下是真实资料）：2020申请了2个专利，最迟2023年12月31日会有结果！  ②本人写信，一定会贴邮票！所以，写信不带邮票，一律删除！！ ③2018年07月昆明—大理高铁…
大专,174,暂未购车,已购住房,67,双子座,汉族,鼠,--,"40,50","155,165",不限,不限,不限,湖北武汉,ping an man,离异,武汉,本来没想过自己会尝试网络情缘，但是听说这里不错，很好奇，也怀着很大的期望，真心希望在这里遇见我的有缘人。网络并非从来飘渺，重要的是我们都彼此真诚，你说呢？在真诚中寻觅，在寻觅中享受…
本科,185,暂未购车,暂未购房,73,双子座,汉族,猪,B,"20,30","158,183",不限,大专或以上,未婚,广西,梦中寻觅,未婚,南宁,嗯，本人净身高183cm，而且喜欢对方是高个子比较好，如果在160cm以下的，请直接跳过吧。165cm以上就比较好了，168cm以上就太好了，越高越好，比我高也没关系的。    几…
本科,180,已购车（中档型）,已购房,74,射手座,汉族,蛇,B,"34,52","不限,",不限,不限,不限,上海,咖啡和水,丧偶,浦东新区,择一城，寻一人白首不相离…………………………...
硕士,165,已经购车,已购住房,70,摩羯座,汉族,牛,O,"42,或以上","158,163",汉族,本科或以上,未婚离异,上海江苏北京浙江,cheng,离异,东城,朋友。。是一生的财富。。。。风花雪夜。。。    夫妻。。是一生的相依。。。。柴米油盐。。。...
本科,173,已经购车,已购住房,60,处女座,汉族,虎,O,"38,45","155,165",不限,不限,不限,陕西西安,tiger,离异,西安, 爱是责任，爱是一辈子的承诺，爱是相互的扶持，有伟大的爱情，有轰轰烈烈的爱情，然而，我从来就相信爱情应该渗透在生活中的点点滴滴，关心，鼓励，两个人不离不弃，平凡而不平淡，浪漫温馨…
本科,172,--,--,--,射手座,汉族,龙,O,"25,42","150,174",不限,大专,未婚,陕西,新治,未婚,西安,善良、对人无偏见、处事不偏激、细心、体贴；欢迎你和我联系，真诚希望找到志同道合的伴侣！~~~；有心人欢迎聚首共同奋斗！喜欢唱歌打乒乓等，长于技术，内秀型人吧。......
大专,172,--,已购住房,63,双子座,汉族,龙,--,"35,50","155,166",不限,不限,不限,四川成都,一帆,未婚,成都,中年之人想成个家，较之年轻之时，难度之大是不言而喻的。时下的社会，有两句话很流行：有什么别有病，没什么别没钱。想有什么，不想有什么，清楚的道出了人们对自己生活的期望和渴求。 中年…
本科,175,已购车（中档型）,已购房,70,摩羯座,汉族,狗,B,"26,35","160,175",不限,大专,未婚,不限,jacky,未婚,宿州,（信任、真诚、尊重）身份证83实际85年！佳缘上骗子太多，可悲的是佳缘跟这些骗子一起欺骗，同流合污！刚买过会员，佳缘就给我打电话说了一大堆同流合污的话，为了钱一点底线都没有了，毫无…
大专,172,已购车（经济型）,已购住房,66,双子座,汉族,兔,O,"26,36","158,168",不限,不限,不限,不限,Mr仔仔,未婚,东莞,让我们一起为爱筑巢，你灌注爱，我添砖加瓦...
本科,165,暂未购车,已购住房,60,水瓶座,汉族,猪,--,"65,72","150,163",不限,不限,不限,不限,laoguo,丧偶,无锡,我48年属鼠，是国家和人民培养了我，我也曾努力地工作了四十年回报了国家的培养，随着社会的不断变革及生活中产生的种种不如意、经自已与时俱进的努力，还祘较有尊严的生活了六十余载，进入老…
本科,170,暂未购车,已购房,65,摩羯座,汉族,猴,O,"24,38","155,168",不限,不限,离异,江西,宇田,离异,南昌,如果让我在这里遇见你， 会不会是个奇迹呢， 曾经无数次 幻想过未来另一半的样子 朦胧而亲切 找寻至今 我才相信00 爱情终究是缘分 茫茫人海两个人的相识相爱，本身就是一种巧合8，......
